count,post,get,filter
7330,13,7,1573
7331,15,10,1699
7334,15,9,1785
7332,15,8,1873
7333,13,8,1895
7339,15,10,1720
7336,14,9,1755
7338,11,7,1929
7337,14,8,1939
7335,13,8,1951
7341,17,11,1426
7343,13,7,1441
7340,17,9,1712
7344,17,8,1889
7342,15,9,1907
7347,17,11,1490
7349,15,11,1728
7345,12,9,1862
7346,18,7,1887
7348,15,9,1929
7353,23,9,1271
7354,15,16,1326
7350,24,13,1664
7351,24,10,1869
7352,24,10,1881
7356,16,9,1437
7358,15,7,1459
7359,17,7,1723
7355,14,8,1908
7357,12,7,1955
7362,15,11,1307
7361,19,8,1396
7364,15,10,1842
7363,12,10,1913
7360,15,9,1960
7367,11,7,1309
7369,14,10,1509
7366,14,8,1803
7368,14,10,1811
7365,12,8,1885
7370,22,12,1287
7371,23,12,1323
7372,23,9,1617
7373,18,10,1878
7374,15,12,1916
7378,15,10,1428
7376,15,8,1684
7379,15,11,1682
7375,13,7,1915
7377,13,8,1920
7383,17,7,1268
7381,21,11,1308
7384,22,7,1667
7380,20,8,1855
7382,19,8,1894
7389,19,11,1423
7386,19,12,1484
7387,20,9,1596
7385,15,13,1854
7388,15,11,1957
7393,12,10,1539
7394,15,11,1781
7390,15,12,1852
7391,14,9,1901
7392,15,9,1931
7398,18,11,1312
7395,14,8,1422
7397,18,9,1518
7396,16,9,1859
7399,14,9,1911
7403,17,8,1272
7404,17,9,1423
7401,16,8,1761
7402,12,8,1917
7400,14,9,1920
7407,16,11,1473
7405,12,11,1825
7408,14,13,1860
7409,16,11,1871
7406,16,9,1963
7414,16,20,1269
7411,16,17,1434
7412,16,17,1730
7410,16,16,1906
7413,13,16,1951
7417,14,8,1323
7418,16,10,1547
7416,17,9,1638
7419,14,10,2003
7415,12,9,2049
7421,17,12,1685
7424,18,8,1864
7423,15,9,1932
7422,18,9,1951
7420,14,8,1992
7427,17,10,1539
7426,17,8,1563
7425,15,8,1624
7429,13,9,2033
7428,12,8,2056
7432,31,19,1763
7434,27,22,2102
7433,31,15,2244
7431,30,18,2306
7430,18,26,2351
7435,13,7,1754
7438,13,10,1814
7436,15,10,1891
7439,16,6,1919
7437,13,8,1984
7444,15,31,1613
7441,16,28,1680
7440,12,23,1922
7443,15,27,1919
7442,13,24,1952
7449,19,9,1636
7445,19,11,1639
7448,16,10,1927
7447,18,10,1946
7446,16,8,1957
7451,16,11,1556
7450,16,10,1735
7452,15,8,1950
7454,13,8,1954
7453,11,8,1993
7456,17,10,1597
7459,17,8,1799
7455,15,9,1887
7457,13,9,1920
7458,12,8,1992
7464,16,10,1739
7460,17,10,1822
7461,17,11,1829
7462,16,11,1953
7463,13,10,1993
7468,16,9,1345
7465,17,12,1671
7466,14,12,1893
7467,16,9,1948
7469,13,10,2052
7473,19,11,2009
7472,20,10,2202
7471,18,11,2236
7474,15,12,2242
7470,20,12,2265
7476,20,15,1665
7478,20,18,1716
7479,20,15,1909
7477,20,12,1937
7475,20,15,1943
7482,17,10,1584
7483,18,9,1789
7481,11,11,1949
7480,17,8,1968
7484,18,7,1991
7486,14,9,1350
7487,17,8,1585
7489,15,7,1912
7488,13,7,1970
7485,11,7,1974
7493,17,16,1325
7494,18,17,1719
7492,15,13,1846
7490,13,8,1931
7491,12,7,1947
7499,16,8,1833
7496,14,9,1860
7498,16,10,1869
7497,12,8,1949
7495,14,8,1995
7504,16,7,1295
7503,16,9,1352
7502,14,7,1827
7500,12,7,1964
7501,13,8,1985
7509,18,9,1652
7506,16,9,1846
7507,17,8,1921
7505,14,9,1940
7508,12,8,1993
7510,19,8,1525
7512,22,10,1564
7513,16,8,1889
7514,14,9,1923
7511,17,8,1982
7515,15,9,1612
7517,17,8,1733
7516,11,8,1776
7519,15,7,1953
7518,13,8,1967
7522,15,9,1350
7523,19,11,1466
7524,18,12,1738
7521,19,9,1944
7520,17,10,1993
7528,15,12,1383
7529,15,10,1538
7527,15,11,1785
7526,13,10,1922
7525,16,8,1988
7530,14,13,1459
7531,15,12,1766
7533,14,9,1919
7532,12,9,1962
7534,10,7,1997
7538,12,8,1239
7536,14,8,1351
7537,17,10,1808
7535,15,9,1892
7539,16,8,1893
7544,24,12,1624
7540,24,13,1693
7542,16,15,1928
7543,24,12,1951
7541,24,11,1978
7548,15,13,1324
7545,15,14,1405
7546,19,8,1906
7549,15,9,1946
7547,13,10,1964
7551,16,9,1369
7552,17,12,1533
7554,17,10,1857
7553,13,7,1940
7550,15,9,1948
7559,18,10,1597
7557,17,10,1648
7558,13,10,1654
7556,16,10,1977
7555,12,9,1990
7562,12,9,1355
7560,19,16,1502
7563,15,15,1715
7561,14,8,1919
7564,15,13,1968
7568,12,9,1522
7566,15,10,1588
7569,14,11,1675
7567,15,8,1974
7565,11,9,2050
7570,13,10,1406
7573,15,13,1627
7571,15,11,1826
7572,16,9,1895
7574,14,11,1956
7578,12,7,1290
7579,15,11,1434
7577,15,10,1791
7575,14,9,1924
7576,15,8,1943
7584,17,9,1415
7581,19,8,1612
7582,16,8,1682
7580,15,9,1939
7583,12,9,1956
7589,16,9,1295
7588,22,10,1514
7585,19,11,1851
7587,19,10,1950
7586,19,8,1963
7592,19,11,1362
7591,22,12,1541
7594,21,11,1794
7590,14,14,1967
7593,12,12,1974
7595,17,10,1571
7597,19,11,1746
7596,18,13,1884
7599,19,9,1948
7598,18,10,2004
7600,20,9,1277
7602,21,11,1643
7604,20,13,1833
7603,20,10,1907
7601,17,11,1987
7606,16,10,1551
7605,16,10,1743
7609,15,8,1800
7607,13,8,1890
7608,12,7,1983
7614,15,14,1369
7611,15,15,1579
7612,15,12,1842
7613,15,12,1916
7610,13,10,1978
7617,16,11,1364
7618,12,8,1476
7615,15,10,1797
7616,17,8,1905
7619,13,9,1954
7623,15,9,1657
7624,17,10,1845
7620,18,8,1933
7622,20,9,1944
7621,19,9,1991
7629,18,9,1373
7626,16,10,1396
7628,16,8,1814
7627,14,8,1880
7625,13,7,1966
7634,15,8,1562
7630,16,9,1654
7632,16,10,1830
7633,11,8,1927
7631,14,8,1936
7636,16,8,1541
7638,15,9,1576
7639,17,8,1819
7635,12,8,1924
7637,13,8,1952
7641,14,10,1304
7644,15,13,1761
7640,17,9,1834
7642,16,9,1951
7643,16,9,1977
7645,13,8,1580
7649,16,10,1654
7646,16,7,1791
7647,14,9,1919
7648,13,8,1961
7650,18,10,1399
7654,21,10,1504
7652,20,9,1868
7653,16,8,1915
7651,18,8,1990
7656,16,10,1750
7657,16,8,1941
7659,15,10,1959
7655,12,8,1967
7658,13,9,2046
7663,17,11,1687
7664,15,9,1963
7662,18,8,1972
7661,15,11,1974
7660,14,9,2116
7667,12,10,1403
7666,18,8,1672
7665,15,11,1687
7668,15,11,1946
7669,13,9,1964
7674,17,10,1547
7673,14,11,1684
7671,17,7,1927
7670,15,8,2016
7672,12,9,2032
7677,20,8,1409
7675,20,12,1554
7676,19,13,1832
7678,18,11,1934
7679,16,10,1954
7680,12,30,1437
7684,15,33,1655
7683,15,32,1861
7682,15,31,1922
7681,14,30,1958
7689,18,9,1695
7687,15,8,1730
7688,14,11,2006
7686,16,9,2033
7685,14,9,2066
7691,16,9,1735
7694,15,11,1764
7692,15,12,1824
7693,14,9,1980
7690,13,10,1988
7699,16,10,1859
7695,12,10,1906
7698,17,9,1916
7697,13,9,1968
7696,15,10,1983
7700,17,11,1731
7702,16,11,1983
7704,13,12,1988
7703,13,10,1990
7701,16,8,2042
7707,15,12,1688
7708,14,13,1785
7709,14,13,1871
7705,13,11,1962
7706,16,9,1971
7710,13,9,1644
7714,17,10,1715
7712,15,9,1920
7711,18,9,2033
7713,15,11,2107
7716,22,12,1840
7715,22,14,1871
7719,16,8,1949
7717,13,7,2003
7718,22,9,2024
7724,16,7,1343
7722,20,9,1769
7721,18,8,1893
7720,20,8,1972
7723,14,7,2014
7725,25,194,2370
7729,30,281,2722
7727,31,281,2939
7728,27,285,3030
7726,27,281,3070
7733,14,13,1631
7732,23,8,1789
7730,21,11,1956
7734,19,11,2049
7731,20,9,2079
7739,17,22,1436
7738,17,24,1884
7736,18,23,2012
7735,15,23,2046
7737,14,23,2090
7742,16,12,1450
7744,16,9,1698
7743,15,13,1852
7741,16,9,1978
7740,14,10,2009
7746,18,12,1569
7748,19,11,1718
7747,18,12,1885
7749,19,8,1951
7745,17,10,2011
7752,21,10,1930
7753,22,10,1964
7754,22,13,1967
7751,22,12,1987
7750,20,11,2064
7759,19,14,1807
7755,21,13,1899
7757,19,11,1961
7758,17,11,1975
7756,20,10,2061
7762,14,17,1304
7761,17,14,1422
7764,14,15,1821
7763,12,15,1894
7760,11,13,1973
7767,16,11,1392
7766,16,13,1548
7768,16,9,1913
7769,12,8,1990
7765,14,11,1993
7774,24,12,1601
7771,29,12,1788
7772,26,13,1821
7770,23,10,1947
7773,24,10,1961
7776,26,11,1289
7775,18,11,1449
7779,25,8,1919
7778,24,11,1921
7777,16,15,1943
7783,13,9,1734
7782,18,13,1824
7781,15,15,1864
7784,15,9,2000
7780,19,12,2018
7788,12,9,1447
7789,16,10,1486
7785,15,9,1918
7786,17,9,1957
7787,16,8,1963
7793,22,18,1457
7790,20,19,1486
7792,22,16,1884
7794,20,16,1927
7791,18,11,2044
7796,17,8,1649
7799,15,9,1844
7798,13,9,1896
7795,11,8,2071
7797,13,8,2082
7801,16,12,1347
7802,13,12,1552
7804,14,10,1934
7803,15,8,2020
7800,12,10,2059
7805,14,9,1595
7807,14,11,1858
7808,13,11,1878
7806,14,11,2021
7809,14,11,2070
7814,14,10,1781
7812,16,9,1809
7811,13,10,1848
7813,13,8,1950
7810,11,9,2028
7818,15,15,1774
7819,12,16,1838
7817,13,15,1982
7815,11,10,2034
7816,16,11,2045
7820,20,13,1339
7823,19,7,1622
7822,17,9,1843
7824,15,8,1967
7821,16,8,1997
7829,18,25,1713
7827,16,15,1820
7826,15,15,1881
7828,15,8,2053
7825,12,11,2059
7833,17,11,1730
7831,17,11,1798
7830,17,9,1975
7834,15,10,1990
7832,14,9,2005
7839,17,10,1593
7837,19,9,1884
7836,16,10,1941
7838,16,8,1947
7835,14,9,2006
7842,22,13,1475
7841,26,36,1829
7844,27,32,1977
7843,28,34,1977
7840,25,17,2019
7845,12,8,1794
7847,15,11,1850
7849,12,10,1967
7848,13,10,2018
7846,15,10,2034
7854,13,12,1693
7852,15,12,1867
7853,14,10,1967
7851,19,7,1982
7850,12,11,1985
7857,15,8,1819
7859,17,8,1890
7855,16,8,2111
7856,13,8,2114
7858,12,7,2127
7863,14,12,1654
7861,14,15,1864
7864,17,12,1879
7860,12,10,1956
7862,16,11,1985
7867,18,10,1733
7865,12,11,1773
7868,20,8,1956
7866,19,8,1968
7869,13,11,2017
7871,15,8,1893
7872,16,9,1892
7874,14,10,1945
7870,13,8,2019
7873,12,7,2047
7879,15,10,1695
7876,16,10,1910
7875,15,9,1999
7878,15,10,2030
7877,13,9,2067
7881,14,8,1707
7882,19,14,1898
7883,15,13,1916
7884,17,14,2015
7880,16,15,2023
7886,15,8,1918
7889,16,9,1991
7885,13,7,2007
7887,16,8,2055
7888,18,7,2053
7893,11,8,1779
7890,21,18,1863
7894,15,7,1936
7892,12,10,1993
7891,14,8,2008
7895,27,11,1849
7899,15,11,1987
7898,18,12,1990
7897,18,15,2045
7896,24,11,2059
7902,18,12,1749
7904,19,9,1899
7901,17,9,1914
7903,19,8,1921
7900,16,8,2150
7909,18,8,1664
7906,18,10,1703
7905,17,8,1869
7908,13,8,1979
7907,14,9,2027
7910,18,10,1487
7911,20,12,1710
7914,20,12,1882
7913,20,9,2011
7912,19,10,2053
7918,16,10,1288
7917,14,9,1388
7919,19,9,1923
7915,15,9,1991
7916,18,10,2014
7923,20,13,1432
7924,22,11,1871
7921,22,9,1902
7920,15,12,2019
7922,19,10,2017
7925,18,9,1654
7928,20,10,1858
7929,23,8,1906
7927,17,8,1997
7926,20,8,2015
7930,10,9,1761
7934,14,8,1774
7932,12,10,1929
7931,12,10,1976
7933,13,7,2028
7937,11,8,1676
7938,15,25,1799
7939,13,25,1959
7936,16,23,2018
7935,13,10,2058
7943,17,11,1740
7942,15,10,1876
7944,14,9,1993
7940,14,8,1996
7941,17,8,2025
7946,17,10,1901
7945,16,8,1934
7947,16,10,2002
7949,17,7,2029
7948,13,8,2036
7950,16,8,1696
7952,20,8,1882
7954,16,10,2042
7953,14,8,2049
7951,17,8,2054
7957,21,20,1803
7958,20,17,1808
7959,20,17,2030
7955,12,21,2066
7956,20,16,2082
7963,13,8,1910
7961,18,10,1916
7962,18,9,2024
7964,15,10,2038
7960,15,9,2076
7969,12,11,1741
7967,16,13,1789
7966,15,12,1926
7965,16,12,1950
7968,15,9,2022
7974,14,8,1750
7971,17,10,1891
7970,17,8,1986
7972,18,10,2004
7973,18,8,2027
7977,18,14,1925
7978,18,14,1947
7976,17,14,1997
7979,16,14,2013
7975,15,13,2049
7983,17,18,1881
7980,19,14,1950
7984,17,15,1999
7981,17,15,2033
7982,14,15,2070
7986,17,12,1951
7985,14,11,1967
7988,17,9,1996
7987,12,9,2032
7989,16,10,2054
7990,16,10,1774
7992,19,9,1839
7991,19,11,1880
7994,14,11,2023
7993,12,9,2068
7998,15,12,1356
7997,21,12,1500
7999,22,11,1864
7995,15,13,1964
7996,14,10,2018
8002,17,12,1882
8003,17,14,1939
8001,17,11,1966
8004,14,11,2180
8000,16,10,2182
8007,19,14,1601
8008,22,21,1854
8005,22,17,1901
8009,21,17,1972
8006,21,16,2025
8014,14,12,1725
8013,17,12,1803
8010,18,9,2037
8012,17,12,2035
8011,14,10,2097
8015,15,10,1920
8018,18,11,1917
8017,18,13,2013
8016,15,12,2038
8019,13,11,2089
8021,18,11,1599
8024,18,11,1680
8020,19,9,2003
8023,16,9,2034
8022,14,9,2083
8028,16,12,1810
8029,20,10,1916
8027,21,11,1958
8026,15,11,2005
8025,17,11,2051
8030,15,12,1843
8033,20,10,1981
8034,19,10,2007
8031,14,11,2035
8032,12,12,2062
8038,15,12,1946
8037,12,10,2026
8036,15,12,2028
8035,15,9,2054
8039,14,10,2078
8040,12,9,1779
8043,16,11,1855
8041,17,9,1945
8044,15,10,1983
8042,14,10,2019
8049,19,10,1892
8048,20,12,1900
8045,20,11,1947
8047,19,12,1968
8046,17,10,2123
8051,19,10,1714
8052,16,10,1782
8050,20,11,1920
8054,16,11,2029
8053,14,10,2068
8055,16,14,1649
8059,14,15,1883
8056,15,10,2016
8057,12,10,2092
8058,15,9,2118
8060,16,9,1579
8063,19,10,1766
8061,19,10,1930
8064,16,11,2015
8062,14,9,2071
8068,16,8,1510
8065,18,9,1595
8069,20,9,1939
8067,20,10,2037
8066,18,9,2046
8073,14,12,1752
8071,20,10,1793
8074,14,13,2002
8072,14,13,2018
8070,13,12,2082
8078,16,15,1856
8077,18,13,1894
8075,15,13,2047
8076,13,13,2069
8079,15,12,2106
8080,17,9,1737
8084,18,10,1860
8081,15,9,2040
8082,18,8,2053
8083,12,9,2071
8086,13,10,1847
8088,15,13,1899
8085,12,8,2055
8089,15,10,2056
8087,16,9,2071
8093,15,14,1892
8092,16,13,1992
8094,16,13,2062
8090,13,13,2084
8091,16,12,2112
8097,13,9,1761
8099,16,10,1852
8098,15,11,1951
8096,17,8,2048
8095,13,8,2054
8104,18,11,1763
8101,19,10,1835
8103,15,11,1854
8100,16,9,2163
8102,14,9,2166
8108,19,12,1548
8109,16,10,1816
8107,18,13,2060
8105,17,9,2147
8106,14,10,2156
8110,17,11,1527
8114,16,11,1867
8111,16,9,1910
8113,14,9,2022
8112,12,8,2109
8115,17,13,1286
8119,16,13,1766
8118,16,10,1976
8117,17,9,2013
8116,14,11,2082
8124,17,12,1285
8120,23,13,1809
8123,17,14,1999
8121,23,9,2003
8122,22,9,2033
8129,17,11,1857
8126,17,12,1904
8127,17,12,1976
8125,14,11,2048
8128,16,9,2100
8131,15,12,1581
8132,21,11,1787
8134,14,14,1909
8133,15,14,2012
8130,12,14,2019
8139,18,10,1804
8135,19,8,1822
8136,17,9,1999
8138,15,8,2038
8137,19,10,2037
8143,24,14,2025
8140,22,8,2094
8144,24,9,2152
8141,23,9,2191
8142,21,9,2232
8149,31,14,1818
8145,13,25,2033
8146,30,15,2036
8148,15,30,2062
8147,15,28,2095
8150,19,13,1905
8153,18,9,1971
8154,15,10,2015
8151,18,13,2067
8152,18,11,2087
8156,17,11,1902
8159,13,11,1988
8157,17,12,1995
8158,17,8,2023
8155,17,12,2042
8160,13,10,1777
8164,16,10,1944
8163,19,10,1969
8162,14,10,2027
8161,17,12,2029
8169,18,10,1789
8167,19,13,1892
8165,19,12,2107
8168,17,13,2149
8166,18,10,2219
8170,17,12,1430
8171,17,13,1533
8174,16,11,1984
8172,17,9,2037
8173,14,11,2092
8177,15,11,1448
8179,15,11,1701
8176,15,10,2023
8178,12,10,2046
8175,12,9,2100
8181,16,14,1818
8184,21,10,1843
8183,15,13,2071
8182,12,13,2085
8180,15,12,2115
8186,19,11,1816
8187,16,11,2122
8189,16,11,2125
8188,15,10,2161
8185,14,10,2174
8190,15,13,1615
8192,18,12,1790
8194,17,15,1917
8193,18,12,1995
8191,18,12,2007
8195,17,11,1811
8197,20,11,1955
8196,19,12,1997
8198,19,8,2008
8199,15,10,2045
8201,14,8,1923
8200,19,9,1925
8203,16,8,1948
8204,17,9,1961
8202,12,8,2206
8206,18,10,1635
8208,18,8,1712
8209,16,9,1938
8207,14,8,2008
8205,12,8,2071
8211,14,10,1842
8210,15,9,2003
8214,13,13,2007
8212,14,12,2065
8213,11,10,2086
8215,18,13,1763
8219,16,11,1896
8218,17,12,1902
8216,15,11,2044
8217,13,12,2049
8220,13,12,1704
8222,16,15,1798
8223,16,12,1993
8221,16,10,2013
8224,17,12,2016
8227,18,11,2010
8225,15,9,2023
8226,15,12,2087
8229,17,8,2111
8228,12,10,2144
8231,16,11,1884
8233,15,9,1911
8234,16,11,2002
8232,15,12,2048
8230,14,10,2086
8237,17,12,1984
8239,16,12,2054
8238,16,10,2066
8236,16,12,2066
8235,13,11,2109
8240,21,27,1865
8241,21,27,1947
8242,19,26,1956
8244,19,27,2064
8243,13,26,2177
8246,14,10,1433
8245,19,12,1793
8248,21,7,1944
8249,16,12,2061
8247,18,8,2078
8253,16,12,1629
8252,17,10,1903
8254,16,10,1990
8251,14,10,2101
8250,16,9,2119
8258,17,13,1708
8257,20,7,1921
8259,17,12,1930
8256,16,10,2010
8255,15,10,2109
8260,20,13,1766
8263,19,13,1877
8264,16,12,2003
8262,16,14,2032
8261,19,14,2032
8266,18,11,1850
8268,18,9,2011
8265,16,10,2035
8267,15,9,2050
8269,13,8,2070
8272,22,12,1795
8271,20,9,1836
8270,22,11,1865
8274,21,10,1964
8273,22,7,2173
8279,13,7,1564
8278,14,9,1749
8276,17,14,1944
8277,16,12,1989
8275,11,8,2035
8282,18,11,1888
8280,18,12,1912
8283,14,10,2083
8284,14,11,2090
8281,17,10,2099
8287,17,13,1980
8289,14,17,1986
8286,13,14,2065
8288,14,14,2118
8285,18,11,2161
8293,15,14,1812
8294,14,16,1856
8290,16,14,1956
8292,18,12,2028
8291,13,17,2080
8298,18,8,1905
8296,19,10,1942
8295,13,10,2064
8299,15,11,2061
8297,15,9,2068
8302,14,11,1782
8300,18,12,1865
8304,16,12,1934
8301,16,10,2055
8303,12,11,2089
8306,18,14,1654
8307,16,15,1707
8309,18,11,1863
8308,15,13,2156
8305,14,13,2248
8314,18,11,1605
8311,19,10,1875
8313,16,10,2020
8312,18,10,2065
8310,14,11,2153
8319,13,10,1668
8317,16,13,1694
8318,15,13,1922
8316,17,10,2044
8315,16,9,2097
8324,16,17,1558
8323,17,14,1977
8320,17,13,2083
8321,17,13,2094
8322,15,13,2140
8327,14,9,1860
8329,17,10,1858
8328,14,11,1972
8326,15,10,2012
8325,12,10,2131
8333,21,12,1789
8332,24,9,1896
8334,22,9,2083
8330,19,8,2106
8331,20,9,2129
8338,16,11,1803
8336,18,7,1956
8339,14,10,1960
8335,15,8,2166
8337,12,9,2224
8342,20,10,1738
8340,21,10,1994
8343,21,12,2008
8344,20,9,2014
8341,18,9,2097
8346,15,14,1881
8345,16,14,1985
8347,14,13,1991
8348,12,13,2059
8349,18,8,2105
8350,13,9,1800
8354,17,9,1805
8351,15,10,1929
8353,14,10,2035
8352,14,9,2162
8359,29,9,1336
8356,35,9,1581
8358,31,11,1898
8357,28,9,2016
8355,40,7,2050
8360,17,11,1587
8363,13,10,1750
8364,15,12,2031
8362,16,12,2031
8361,16,10,2127
8366,14,8,1756
8367,14,11,1955
8365,14,12,2026
8369,12,11,2060
8368,11,10,2142
8374,16,9,1670
8370,19,11,1796
8373,20,10,2027
8371,20,8,2054
8372,16,8,2090
8376,15,15,2046
8375,14,15,2073
8377,17,13,2130
8378,19,10,2147
8379,18,11,2160
8381,16,12,2031
8382,15,10,2074
8383,15,9,2140
8384,15,12,2207
8380,13,10,2242
8386,25,8,1701
8385,22,11,2033
8389,21,9,2058
8387,20,9,2123
8388,17,9,2154
8394,32,9,1164
8392,38,14,1394
8390,37,9,2019
8391,35,9,2043
8393,36,15,2064
8396,21,13,1841
8399,20,13,2004
8398,15,16,2035
8395,13,15,2138
8397,16,15,2190
8404,16,12,1912
8403,13,8,2054
8401,18,8,2119
8400,17,10,2133
8402,15,9,2151
8408,21,17,1801
8406,22,14,1820
8405,23,14,1999
8409,19,12,2102
8407,21,13,2119
8414,19,10,1862
8411,19,12,1986
8410,17,11,2077
8412,20,8,2103
8413,15,10,2134
8417,18,8,2048
8418,14,10,2110
8416,14,12,2109
8419,12,10,2125
8415,16,11,2125
8423,19,22,2059
8422,25,16,2118
8421,18,22,2178
8424,28,10,2227
8420,21,16,2251
8428,16,11,1782
8429,17,8,1857
8426,14,9,2184
8427,14,10,2182
8425,13,8,2251
8430,16,12,1879
8431,14,13,1880
8434,14,11,2016
8432,15,8,2226
8433,12,10,2235
8437,17,11,1869
8439,17,10,1959
8436,14,10,2082
8438,14,9,2106
8435,13,9,2142
8441,17,9,2000
8440,18,12,2015
8444,18,10,2093
8443,21,8,2118
8442,13,12,2161
8448,24,19,1784
8447,30,34,1881
8445,29,34,2039
8446,30,33,2061
8449,29,31,2141
8452,18,11,1961
8451,15,11,2082
8450,15,9,2086
8453,13,9,2113
8454,18,9,2118
8459,16,15,1847
8455,13,10,2014
8456,16,14,2017
8458,16,9,2187
8457,13,11,2305
8460,14,9,1520
8463,15,11,1559
8461,17,10,1922
8464,12,8,2118
8462,16,8,2120
8469,16,10,1467
8465,17,12,1951
8466,15,8,2004
8467,11,8,2104
8468,13,8,2151
8472,14,12,2028
8473,17,9,2043
8471,11,11,2136
8474,13,10,2141
8470,14,11,2151
8475,16,11,1941
8478,14,11,2045
8476,19,8,2049
8477,14,9,2104
8479,12,9,2151
8482,15,16,1836
8481,26,16,1945
8484,26,12,2018
8480,18,18,2083
8483,17,18,2125
8485,16,12,1848
8488,15,11,1861
8486,16,10,1955
8489,14,9,2059
8487,12,10,2128
8493,53,9,1775
8490,53,8,1874
8491,51,9,2004
8494,47,8,2081
8492,50,8,2118
8496,17,10,1762
8497,13,11,1889
8499,16,7,2095
8498,13,8,2109
8495,12,9,2146
8502,15,11,1679
8503,15,11,1938
8504,14,10,2074
8501,15,8,2092
8500,13,9,2125
8508,14,14,2019
8507,10,8,2062
8505,16,13,2089
8506,12,8,2125
8509,14,12,2145
8511,11,8,1925
8514,14,11,1921
8510,14,12,1994
8513,14,12,2220
8512,12,13,2332
8519,15,11,1306
8518,15,10,1539
8516,16,8,1972
8515,12,8,2093
8517,13,9,2183
8523,15,11,1756
8522,18,10,1999
8521,19,10,2010
8520,14,9,2069
8524,15,9,2133
8526,17,12,2020
8527,15,12,2032
8529,16,11,2062
8525,17,9,2202
8528,13,11,2214
8530,17,10,1973
8532,12,8,2135
8533,16,7,2138
8531,14,9,2153
8534,13,8,2180
8538,15,9,1850
8537,15,11,2010
8535,16,11,2061
8539,15,12,2079
8536,13,10,2128
8541,14,8,2012
8540,15,17,2048
8542,13,18,2056
8543,13,15,2108
8544,11,9,2133
8545,17,9,1502
8548,14,10,1679
8549,13,10,2025
8546,11,7,2125
8547,12,8,2150
8553,16,8,1709
8550,20,10,1723
8554,19,8,2120
8552,18,9,2128
8551,17,8,2144
8559,16,11,1940
8556,17,9,1994
8557,15,8,2109
8555,15,8,2113
8558,12,8,2126
8563,16,12,2025
8561,17,11,2075
8564,17,8,2258
8562,13,8,2280
8560,15,8,2289
8567,15,10,1889
8565,15,13,2055
8566,14,9,2075
8568,15,9,2078
8569,12,9,2141
8574,16,38,1908
8573,16,38,1950
8571,16,29,2017
8570,14,21,2142
8572,13,19,2285
8577,16,12,1548
8579,16,10,1695
8576,16,9,2080
8575,14,10,2109
8578,12,8,2165
8584,15,9,1887
8582,14,11,2039
8583,17,10,2037
8580,15,8,2121
8581,13,9,2171
8588,15,9,2001
8586,17,10,2021
8589,16,10,2114
8585,14,9,2153
8587,12,8,2163
8592,13,9,1870
8594,15,10,2083
8593,14,10,2087
8590,12,8,2113
8591,16,8,2119
8595,17,11,1734
8599,16,12,1826
8596,17,8,1931
8598,13,12,2179
8597,13,10,2290
8602,13,8,1412
8601,19,8,1708
8604,16,8,1854
8600,14,9,2112
8603,16,9,2123
8606,18,8,1462
8609,18,10,1800
8605,17,9,2060
8607,15,7,2129
8608,11,8,2202
8614,19,9,1870
8611,20,12,1940
8612,18,12,2064
8613,16,9,2110
8610,21,7,2149
8619,19,12,1968
8618,18,10,2023
8617,17,12,2109
8616,20,9,2163
8615,17,9,2180
8620,22,9,1900
8624,26,10,2005
8622,23,10,2054
8621,27,9,2069
8623,23,8,2130
8627,15,12,1940
8625,15,10,1978
8626,14,13,2012
8629,15,9,2227
8628,12,10,2343
8632,16,11,1721
8634,17,10,1891
8630,17,8,2098
8631,14,9,2239
8633,13,8,2279
8635,12,10,1882
8638,18,12,1929
8639,18,10,2109
8637,16,8,2190
8636,18,8,2193
8641,16,13,1918
8644,16,11,2369
8643,15,10,2521
8642,14,10,2588
8640,16,9,2627
8649,17,8,2220
8648,18,8,2430
8646,16,8,2437
8645,14,8,2543
8647,13,8,2545
8650,17,13,2044
8653,11,9,2085
8651,17,11,2146
8654,12,9,2173
8652,15,9,2194
8655,17,9,1631
8657,19,11,1926
8658,19,12,1954
8656,17,11,2113
8659,13,8,2174
8663,11,11,1999
8660,14,14,2105
8662,17,18,2117
8664,15,19,2165
8661,16,16,2170
8666,19,8,2020
8667,19,10,2089
8668,15,9,2189
8669,15,11,2208
8665,15,9,2252
8672,19,9,1938
8673,16,10,2027
8670,16,11,2040
8671,13,9,2153
8674,15,9,2159
8676,16,12,1905
8678,15,9,2036
8679,15,11,2063
8675,17,11,2106
8677,14,10,2223
8683,16,16,1876
8680,18,10,1976
8684,17,8,1993
8681,12,8,2118
8682,14,10,2154
8689,15,12,1954
8688,15,10,2002
8687,15,13,2054
8686,17,9,2130
8685,14,10,2168
8691,15,11,1973
8692,19,14,2140
8693,19,13,2173
8690,17,12,2230
8694,19,12,2263
8697,20,9,1808
8695,17,12,1855
8698,16,12,2088
8699,14,10,2170
8696,14,10,2290
8704,15,8,1509
8703,19,9,1905
8702,19,9,1945
8701,18,8,2070
8700,18,8,2129
8706,17,12,1400
8707,20,9,1743
8708,17,9,1971
8705,18,9,2119
8709,15,9,2152
8712,18,12,1942
8710,18,12,2025
8711,17,10,2173
8713,13,11,2193
8714,17,9,2205
8718,17,11,2021
8719,15,12,2047
8715,16,10,2064
8717,13,12,2229
8716,12,11,2271
8721,17,10,2036
8720,15,8,2122
8722,17,10,2126
8724,16,9,2165
8723,13,8,2246
8726,50,11,1785
8727,51,12,1890
8728,47,13,1996
8725,46,12,2137
